GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,LISTED,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1012277,110070209522,2022,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012281,110070209522,2022,"Transmission Pipeline Facility, Kinder Morgan Tejas Pipeline LLC","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012284,110071162441,2022,"Scissortail Energy Cable Compressor Station McAlester, OK",,McAlester,OK,74501,PITTSBURG COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012285,110054862341,2022,"TGP Station 555 Collinwood, Cypress Inn, TN",6100 Pumping Station Rd,Cypress Inn,TN,38452,WAYNE COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012290,110070209522,2022,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012291,110070209522,2022,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012294,110070209522,2022,"Transmission Pipeline Facility, Kinder Morgan Texas Pipeline LLC","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012297,110071162269,2022,"Hiland Partners Roosevelt Gas Plant Watford City, ND",,Watford City,ND,58854,MCKENZIE COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012452,110070082295,2022,BPX Energy 220 Gulf Coast Basin GB,501 Westlake Park Blvd,Houston,TX,77079,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,25,211130
1012474,110005062920,2022,TGP Station 9 VIctoria TX,1925 Old Bloomington Rd. N.,Victoria,TX,77905,VICTORIA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012558,110022871800,2022,Kinder Morgan Production 430 Permian Basin GB,"6 Desta Drive, Suite 6000",Midland,TX,79705,MIDLAND COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012562,110061673185,2022,"Kinder Morgan, Inc. 350 South Oklahoma Folded Belt","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012565,110061673185,2022,"Kinder Morgan, Inc. 360 Anadarko Basin","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012566,110061673185,2022,"Kinder Morgan, Inc. 345 Arkoma Basin","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012576,110061673185,2022,"Kinder Morgan Energy Partners, L.P. 220 Gulf Coast Basin (LA, TX)","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012579,110061673185,2022,"Kinder Morgan, Inc. 420 Fort Worth Syncline","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012597,110061673185,2022,"Kinder Morgan, Inc. 355 Chautauqua Platform","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012686,110071162484,2022,Red Cedar Gathering San Juan Basin Gathering & Boosting,"125 Mercado St., Suite 201",Durango,CO,81301,LA PLATA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,49,486210
1012704,110071232228,2022,KMTP Station 559 Yoakum TX,1992 Stratton Road,Yoakum,TX,77995,DEWITT COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012913,110071162406,2022,"TGP Station 317 Troy, PA",1249 Tennessee Gas Road,Troy,PA,16947,BRADFORD COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012914,110071162531,2022,"TGP Station 550 Hamilton, AL",465 County Highway 56,Hamilton,AL,35570,MARION COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012915,110071162532,2022,"NGPL Station 303 Lufkin, TX",7830 FM 58,Lufkin,TX,75901,ANGELINA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012916,110010378894,2022,"EPNG Station San Simon, AZ",2091 N Cavot Road,San Simon,AZ,85632,COCHISE COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012929,110071232231,2022,"EEC Station 5401 Rincon, GA",801 Low Ground Road,Guyton,GA,31312,EFFINGHAM COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013009,110071162448,2022,"NGPL Station 312 Cropsey, IL",,Cropsey,IL,61731,LIVINGSTON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013231,,2022,"TGP Station 834 Winnsboro, LA",552 Highway 873,Extension,LA,71243,,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013236,110063668286,2022,"TGP Station 114 Catlettsburg, KY",29450 Mayo Trail,Catlettsburg,KY,41129,BOYD COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013237,,2022,"TGP Station 32 Jasper, TX",9217 State Highway 63 West,Jasper,TX,75951,,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013549,110070716095,2022,"EPNG Station 6552 Lincoln, NM",,Corona,NM,88318,LINCOLN COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013550,110070716014,2022,"EPNG Station 6527 Bluewater, NM",,Thoreau,NM,87323,MCKINLEY COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013552,110070716016,2022,"NGPL Station 301 Wharton, TX",3240 W FM 1161 Rd,Wharton,TX,77488,WHARTON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013556,110070716053,2022,"GCX Rankin Compressor Station, TX",,Midkiff,TX,79755,UPTON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,34,486210
1013557,110070931028,2022,"GCX Waha Compressor Station, TX",,Coyanosa,TX,79730,PECOS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,34,486210
1013560,110070671073,2022,"TGP Station 563 Joelton, TN",7650 Whites Creek Pike,Joelton,TN,37080,DAVIDSON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013561,,2022,"TGP Station 827 Alexandria, LA",2042 State Highway 457,Lecompte,LA,71346,,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013562,110070943593,2022,"EPNG Station 6570 Roswell, NM",,Roswell,NM,88201,CHAVES COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013564,110070106592,2022,"KMLP Station 760 Eunice, LA",1949 Coulee Road,Eunice,LA,70535,ACADIA PARISH,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013565,110070931041,2022,"TGP Station 875 Richmond, KY",,Richmond,KY,40475,MADISON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013566,110070715996,2022,"NGPL Station 394 Atlanta, TX",721 FM 251 S,Atlanta,TX,75551,CASS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013567,110070715997,2022,"GCX Big Wells Compressor Station, TX",,Big Wells,TX,78830,DIMMIT COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,34,486210
1013568,110070716011,2022,"TGP Station 11A Edna, TX",121 County Road 117 N,Edna,TX,77597,JACKSON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013569,110070515313,2022,"TGP Station 3A San Patricio, TX",14766 Highway 188,Sinton,TX,78387,SAN PATRICIO COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013570,,2022,"TGP Station 17 East Bernard, TX",22480 FM RD 1164,East Bernard,TX,77435,,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013571,110070716013,2022,"KM Tejas Premont Compressor Station, TX",12770 South Hwy 281,Premont,TX,78375,JIM WELLS COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013572,110070715999,2022,"GCX Devils River Compressor Station, TX",34125 N US Hwy 277,Del Rio,TX,78840,VAL VERDE COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,34,486210
1013672,110070931016,2022,"TGP Station 119A Rocky Fork, WV",584 Berry Lane,Charleston,WV,25312,KANAWHA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013826,110070930995,2022,EPNG Belen Compressor Station,98 TURBINE ROAD,Belen,NM,87002,VALENCIA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013827,110070931053,2022,EPNG Caprock Compressor Station,,Tatum,NM,88267,LEA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013828,110070156034,2022,"TGP Station 118A, Charleston, WV",444 Maxine Drive,Charleston,WV,25312,KANAWHA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013838,110070931047,2022,SGP Sierrita Compressor Station,11011 West Ajo Highway,Tucson,AZ,85735,PIMA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,35,486210
1013840,,2022,PHP Coyanosa Compressor Station,2629 Trailer House Road,Coyanosa,TX,79730,,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210
1013841,110071232218,2022,PHP Big Lake Compressor Station,3500 FM 1676,Big Lake,TX,76932,REAGAN COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210
1013842,110071232219,2022,PHP Junction Compressor Station,10905 FM 1674,McKavett,TX,76841,MENARD COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210
1013843,110071207504,2022,PHP 285 Compressor Station,1760 Jenschke Lane,Fredericksburg,TX,78624,GILLESPIE COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210
1013844,110071232220,2022,PHP Praha Compressor Station,1619 FM 1295,Moulton,TX,77975,LAVACA COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210
1013850,110071232216,2022,NGPL Station 348 - Sabine Booster,,Holly Beach,LA,70631,CAMERON PARISH,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1014229,110031509437,2022,"NGPL Station 304, Marshall, TX",583 Terrapin Neck Road,Marshall,TX,75672,HARRISON COUNTY,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1014305,,2022,"EEC Station 5406 Jefferson County, GA",8906 Highway 80E,Wrens,GA,30833,,1,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1013203,110070082205,2022,"Williams - G&B Facility - Denver Basin 540 (Tulsa, OK)",One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,1,KKR & CO INC,"9 West 57Th Street, Suite 4200",New Yord,NY,10019,50,211130
1013518,110070714128,2022,Keenesburg Gas Plant,31633 CR 398,Keenesburg,CO,80643,WELD COUNTY,1,KKR & CO INC,"9 WEST 57TH STREET, SUITE 4200",NEW YORK,NY,10019,35,211130
1000336,110011828068,2022,Koppers Inc. Stickney Plant,3900 South Laramie Avenue,Cicero,IL,60804,COOK COUNTY,1,KOPPERS INC,436 Seventh Avenue,Pittsburgh,PA,15219,100,325110
1001864,110071160919,2022,CALGON CARBON CORP,15024 US HIGHWAY 23,CATLETTSBURG,KY,41129,BOYD COUNTY,1,KURARAY HOLDINGS USA INC,3000 Gsk Drive,Moon Township,PA,15108,100,325998
1000606,110000468315,2022,LAMB WESTON INCORPORATED,2975 LAMB WESTON RD.,AMERICAN FALLS,ID,83211,POWER COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000607,110000491619,2022,LAMB WESTON,811 GUM STREET,CONNELL,WA,99326,FRANKLIN COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000609,110051595822,2022,LAMB WESTON INC. Hermiston,78153 WESTLAND ROAD,HERMISTON,OR,97838,UMATILLA COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000611,110000491593,2022,LAMB WESTON INC. PASCO,960 GLADE ROAD NORTH,PASCO,WA,99301,FRANKLIN COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000613,110015451125,2022,Lamb Weston Holdings Inc,1005 E Street SW,Quincy,WA,98848,GRANT COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000614,110000491682,2022,Lamb Weston Inc.,2013 SAINT STREET,RICHLAND,WA,99352,BENTON COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000615,110000468379,2022,Lamb Weston Twin Falls,856 Russet Street,Twin Falls,ID,83301,TWIN FALLS COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1005651,110014074811,2022,LAMB WESTON INCORPORATED,600 NE COLUMBIA AVE,BOARDMAN,OR,97818,MORROW COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1012645,110071162515,2022,"Lamb Weston, Inc",750 NE Columbia Ave,Boardman,OR,97818,MORROW COUNTY,1,LAMB WESTON HOLDINGS INC,599 S Rivershore Ln,Eagle,ID,83616,100,311411
1000592,110000597373,2022,RUBICON LLC - GEISMAR PLANT,9156 HWY. 75,GEISMAR,LA,70734,ASCENSION PARISH,1,LANXESS CORP,111 Parkwest Drive,Pittsburgh,PA,15275,50,325194
1003518,110000490816,2022,EMERALD KALAMA CHEMICAL LLC,1296 NORTHWEST 3RD STREET,KALAMA,WA,98625,COWLITZ COUNTY,1,LANXESS CORP,111 RIDC Park West Dr.,Pittsburgh,PA,15275,100,325199
1004234,110000463098,2022,LANXESS CORPORATION,8500 WEST BAY RD,BAYTOWN,TX,77520,CHAMBERS COUNTY,1,LANXESS CORP,111 Parkwest Drive,Pittsburgh,PA,15275,100,325194
1006968,110000451109,2022,LANXESS Corporation - Central Plant,2226 HAYNESVILLE HIGHWAY,EL DORADO,AR,71730,UNION COUNTY,1,LANXESS CORP,111 Parkwest Drive,Pittsburgh,PA,15275,100,325998
1008036,110000451038,2022,LANXESS Corporation - South Plant,324 SOUTHFIELD CUTOFF,EL DORADO,AR,71730,UNION COUNTY,1,LANXESS CORP,111 Parkwest Drive,Pittsburgh,PA,15275,100,325998
1008038,110043973910,2022,LANXESS Corporation - West Plant,5821 SHULER ROAD,EL Dorado,AR,71730,UNION COUNTY,1,LANXESS CORP,111 Parkwest Drive,Pittsburgh,PA,15275,100,325998
1006269,110013297823,2022,STERLING STEEL COMPANY LLC,101 AVENUE K,STERLING,IL,61081,WHITESIDE COUNTY,1,LEGGETT & PLATT INC,No. 1 Leggett Road,Carthage,MO,64836-0757,100,331110
1010232,110055519960,2022,Lennox International Inc,2140 Lake Park Blvd,Richardson,TX,75080,DALLAS COUNTY,1,LENNOX INTERNATIONAL INC,2140 Lake Park Blvd,Richardson,TX,75080,100,333415
1000539,110033168391,2022,Plum Point Energy Station,2732A CR 623,OSCEOLA,AR,72370,Mississippi,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,7.52,221112
1001018,110071160017,2022,Iatan Generating Station,20250 HWY 45 N,WESTON,MO,64098,Platte,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,12,221112
1001046,110017977821,2022,Empire District Elec Co Energy Ctr,2537 FIR ROAD,SARCOXIE,MO,64862,Jasper,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221112
1001111,110071161646,2022,State Line (MO),2299 S STATE LINE AVE,JOPLIN,MO,64804,Jasper,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,60,221112
1001386,110043973153,2022,LIBERTY UTILITIES - GEORGIA,2300 Victory Dr.,Columbus,GA,31901,DALLAS COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1001387,110043973153,2022,Liberty Utilities - Keokuk Office,2547 Hilton Road,Keokuk,IA,52632,DALLAS COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1001395,110063988840,2022,Liberty Utilities - Hannibal Office,2 Industrial Loop Drive,Hannibal,MO,63401,DALLAS COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1001575,110017494451,2022,Riverton,7240 SE HWY 66,RIVERTON,KS,66770,Cherokee,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221112
1002605,110071160504,2022,"EnergyNorth Natural Gas, Inc.",15 Buttrick Road,Londonderry,NH,03053,KINGS COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1005109,110043784991,2022,Empire District Gas Company,602 Joplin Street,Joplin,MO,64801,JASPER COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1005481,110071159906,2022,LIBERTY UTILITIES - MASSACHUSETTS,P.O. Box 911,FALL RIVER,MA,02722,BRISTOL COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1005747,110063988859,2022,Liberty Utilities - Virden Office,136 E. Dean Street,Virden,IL,62690,DALLAS COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1013238,110070525510,2022,Liberty Utilities Kodiak Service Center,3400 S. Kodiak Rd.,Joplin,MO,64804,NEWTON COUNTY,1,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221122
1002114,110001620121,2022,LINCOLN ELECTRIC CO *,22801 SAINT CLAIR AVENUE,CLEVELAND,OH,44117,CUYAHOGA COUNTY,1,LINCOLN ELECTRIC HOLDINGS INC,22801 St. Clair Ave,Cleveland,OH,44117,100,333992
1002023,110070081820,2022,Linde Facility 0497,2555 Savannah Ave,Port Arthur,TX,77641,JEFFERSON COUNTY,1,LINDE INC,10 Riverview Dr,Danbury,CT,06810,100,325120
1002041,110043814726,2022,Linde Inc.,685 S Chevron Way,North Salt Lake,UT,84054,SALT LAKE COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1002119,110002321381,2022,"LINDE - WHITING, IN 1-4",2551 DICKEY ROAD,EAST CHICAGO,IN,46312,LAKE COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1002120,110002321381,2022,"LINDE - WHITING, IN 5&6",2551 Dickey Road,East Chicago,IN,46312,LAKE COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1002608,110012267965,2022,Linde Inc,4451 HWY 108 S,Sulphur,LA,70665,CALCASIEU PARISH,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1003255,110046264760,2022,Linde Inc - GEISMAR HYCO FACILITY,9145 Hwy 75 & AVE. E,GEISMAR,LA,70734,ASCENSION PARISH,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1004798,110043790001,2022,Linde Air Separation Facility,178 PR 7651,Hawkins,TX,75765,WOOD COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1005941,110043795220,2022,LINDE INC,2226 NAVARRE AVE,OREGON,OH,43616,LUCAS COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1006562,110000825037,2022,LINDE TEXAS CITY,703 6TH STREET SOUTH,TEXAS CITY,TX,77590,GALVESTON COUNTY,1,LINDE INC,10 Riverview Dr,Danbury,CT,06810,100,325120
1006732,110065364135,2022,LINDE ONTARIO CA,5705 EAST AIRPORT DRIVE,ONTARIO,CA,91761,SAN BERNARDINO COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1007113,110038158604,2022,Linde Inc.,10 Reverview Drive,Danbury,CT,06810,FAIRFIELD COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1008002,110009059703,2022,Linde Decatur,900 LINDE LN,DECATUR,AL,35601,MORGAN COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1008991,110032938365,2022,Linde Inc.,12334 Geddes Road Bldg S-80 C/O Hemlock Semiconductor,Hemlock,MI,48626,SAGINAW COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1010879,110056382463,2022,"Linde Inc, St. Charles Facility","Post 2, Prospect & 40th Avenue",Norco,LA,70079,ST. CHARLES PARISH,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1011080,110060241885,2022,Linde Facility 0379,1801 South Gulfway Drive,Port Arthur,TX,77641,JEFFERSON COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1011900,110000554374,2022,Linde Inc,4501 Royal Ave,Niagara Falls,NY,14304,NIAGARA COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1013934,110070119587,2022,Linde Inc.,4550 Wrangle Hill Road,Delaware City,DE,19706,NEW CASTLE COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1013977,110035420746,2022,Linde Clear Lake HyCO Plant,9602 Bayport Blvd,Pasadena,TX,77507,HARRIS COUNTY,1,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100,325120
1014343,110071232224,2022,Linde- Sweeny Hydrogen Plant,8985 W County Rd 359,Sweeny,TX,77480,BRAZORIA COUNTY,1,LINDE INC,10 Riverview Dr,Danbury,CT,06810,100,325120
1002437,110000316970,2022,SIKORSKY AIRCRAFT HEADQUARTERS,6900 MAIN ST.,STRATFORD,CT,06615,FAIRFIELD COUNTY,1,LOCKHEED MARTIN CORP,6801 Rockledge Drive,Bethesda,MD,20817,100,336411
1002775,110000355883,2022,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,86 SOUTH COBB DRIVE ZONE 0446,MARIETTA,GA,30063,COBB COUNTY,1,LOCKHEED MARTIN CORP,6801 Rockledge Drive,Bethesda,MD,20817,100,336411
1003554,110013949718,2022,Texas Gas Transmission - Bastrop Station,7152 PUMPING STATION RD,BASTROP,LA,71220,MOREHOUSE PARISH,1,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100,486210
1003557,110001471746,2022,TEXAS GAS TRANSMISSION - GREENVILLE STATION,1012 BEAUCHAMP ST,GREENVILLE,MS,38701,WASHINGTON COUNTY,1,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100,486210
1003596,110000793856,2022,Texas Gas Transmission - Jeffersontown Station,10327 GASLIGHT WAY,LOUISVILLE,KY,40299,JEFFERSON COUNTY,1,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100,486210
1003720,110001226058,2022,Texas Gas Transmission - Youngsville Station,4443 VEROT SCHOOL RD,YOUNGSVILLE,LA,70592,LAFAYETTE PARISH,1,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100,486210
